sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot
251955,https://sofifa.com/player/251955/milos-deletic/20/159586,M. Deletić,Miloš Deletić,25,1993-10-14,179,71,Serbia,AEK Athens,70,73,2200000,1000,"RM, LM",Left
252022,https://sofifa.com/player/252022/giorgos-athanasiadis/20/159586,G. Athanasiadis,Giorgos Athanasiadis,26,1993-04-07,191,84,Greece,AEK Athens,70,73,1600000,1000,GK,Right
191089,https://sofifa.com/player/191089/connor-wickham/20/159586,C. Wickham,Connor Wickham,26,1993-03-31,191,90,England,Crystal Palace,70,72,2200000,29000,"ST, LM",Right
193302,https://sofifa.com/player/193302/filip-kurto/20/159586,F. Kurto,Filip Kurto,28,1991-06-14,191,92,Poland,Western United FC,70,72,1500000,2000,GK,Right
198538,https://sofifa.com/player/198538/bjorn-paulsen/20/159586,B. Paulsen,Bjørn Paulsen,27,1991-07-02,191,85,Denmark,FC Ingolstadt 04,70,72,1900000,5000,"CB, RB, CAM",Right
200671,https://sofifa.com/player/200671/victor-ulloa/20/159586,V. Ulloa,Victor Ulloa,27,1992-03-04,180,75,Mexico,FC Cincinnati,70,72,1900000,5000,"CDM, CM",Right
201965,https://sofifa.com/player/201965/simon-thern/20/159586,S. Thern,Simon Thern,26,1992-09-18,180,76,Sweden,IFK Norrköping,70,72,2100000,6000,CM,Right
202716,https://sofifa.com/player/202716/abdon-prats-bastidas/20/159586,Abdón Prats,Abdón Prats Bastidas,26,1992-12-17,181,81,Spain,RCD Mallorca,70,72,2200000,15000,"ST, LW",Left
203004,https://sofifa.com/player/203004/han-been-yang/20/159586,Yang Han Been,양한빈 梁韩彬,27,1991-08-30,195,90,Korea Republic,FC Seoul,70,72,1500000,4000,GK,Right
203848,https://sofifa.com/player/203848/richard-windbichler/20/159586,R. Windbichler,Richard Windbichler,28,1991-04-02,183,72,Austria,Melbourne City FC,70,72,1800000,7000,"CB, CDM",Right
204513,https://sofifa.com/player/204513/maxime-dupe/20/159586,M. Dupé,Maxime Dupé,26,1993-03-04,188,88,France,Clermont Foot 63,70,72,1500000,3000,GK,Right
207954,https://sofifa.com/player/207954/brian-behrendt/20/159586,B. Behrendt,Brian Behrendt,27,1991-10-24,187,85,Germany,DSC Arminia Bielefeld,70,72,1900000,9000,"CB, CDM",Right
208502,https://sofifa.com/player/208502/josecarlos-van-rankin/20/159586,J. Van Rankin,José Carlos Van Rankin Galland,26,1993-05-14,178,73,Mexico,Guadalajara,70,72,1900000,18000,"RB, RWB",Right
209372,https://sofifa.com/player/209372/mustafa-saymak/20/159586,M. Saymak,Mustafa Saymak,26,1993-02-11,169,63,Netherlands,Çaykur Rizespor,70,72,2100000,9000,CAM,Right
211270,https://sofifa.com/player/211270/esteban-saveljich/20/159586,E. Saveljich,Esteban Ariel Saveljich,28,1991-05-02,187,82,Montenegro,Rayo Vallecano,70,72,1800000,5000,CB,Right
211378,https://sofifa.com/player/211378/jackson-irvine/20/159586,J. Irvine,Jackson Irvine,26,1993-03-07,188,70,Australia,Hull City,70,72,2100000,9000,"CAM, CDM, CM",Right
212466,https://sofifa.com/player/212466/carlos-cisneros/20/159586,C. Cisneros,Carlos Cisneros,25,1993-08-30,175,74,Mexico,Guadalajara,70,72,2200000,19000,"LM, RM",Right
214000,https://sofifa.com/player/214000/yordy-reyna/20/159586,Y. Reyna,José Yordy Reyna Serna,25,1993-09-17,169,68,Peru,Vancouver Whitecaps FC,70,72,2200000,5000,"CF, RW",Right
216286,https://sofifa.com/player/216286/jeppe-andersen/20/159586,J. Andersen,Jeppe Andersen,26,1992-12-06,178,75,Denmark,Hammarby IF,70,72,2100000,4000,CM,Right
219451,https://sofifa.com/player/219451/nehuen-paz/20/159586,N. Paz,Nehuén Mario Paz,27,1992-04-28,191,89,Argentina,Bologna,70,72,1900000,15000,"CB, LB",Left
219860,https://sofifa.com/player/219860/geisson-perea/20/159586,G. Perea,Geisson Perea,27,1991-08-06,179,73,Colombia,Deportivo Pasto,70,72,1900000,2000,CB,Right
220314,https://sofifa.com/player/220314/ofir-marciano/20/159586,O. Marciano,Ofir Marciano,29,1989-10-07,193,87,Israel,Hibernian,70,72,1500000,4000,GK,Right
223794,https://sofifa.com/player/223794/philipp-schobesberger/20/159586,P. Schobesberger,Philipp Schobesberger,25,1993-12-10,176,64,Austria,SK Rapid Wien,70,72,2200000,10000,"LM, RM, CF",Right
224415,https://sofifa.com/player/224415/luis-rioja-gonzalez/20/159586,Luis Rioja,Luis Jesús Rioja González,25,1993-10-16,175,68,Spain,Deportivo Alavés,70,72,2200000,12000,LM,Left
226102,https://sofifa.com/player/226102/chey-dunkley/20/159586,C. Dunkley,Chey Dunkley,27,1992-02-13,188,85,England,Wigan Athletic,70,72,1900000,9000,CB,Right
228644,https://sofifa.com/player/228644/rico-strieder/20/159586,R. Strieder,Rico Strieder,26,1992-07-06,174,68,Germany,FC Utrecht,70,72,1900000,10000,CDM,Right
232163,https://sofifa.com/player/232163/youssoufou-niakate/20/159586,Y. Niakaté,Youssoufou Niakaté,26,1992-12-16,178,73,France,Al Wehda,70,72,2200000,15000,"ST, RW",Left
232253,https://sofifa.com/player/232253/lucas-fernandes/20/159586,Lucas Fernandes,Lucas Fernandes,25,1994-04-24,174,70,Brazil,Hokkaido Consadole Sapporo,70,72,2200000,3000,"RM, RWB",Right
235740,https://sofifa.com/player/235740/alberto-paleari/20/159586,A. Paleari,Alberto Paleari,26,1992-08-29,193,88,Italy,Cittadella,70,72,1500000,2000,GK,Right
237799,https://sofifa.com/player/237799/kenyu-sugimoto/20/159586,K. Sugimoto,杉本 健勇,26,1992-11-18,187,79,Japan,Urawa Red Diamonds,70,72,2200000,8000,ST,Right
239271,https://sofifa.com/player/239271/giannis-anestis/20/159586,G. Anestis,Giannis Anestis,28,1991-03-09,198,93,Greece,IFK Göteborg,70,72,1500000,3000,GK,Right
242036,https://sofifa.com/player/242036/matija-ljujic/20/159586,M. Ljujić,Matija Ljujić,25,1993-10-28,185,78,Serbia,Os Belenenses,70,72,2100000,4000,"CM, CAM",Left
243956,https://sofifa.com/player/243956/josip-vukovic/20/159586,J. Vuković,Josip Vuković,27,1992-05-02,186,81,Croatia,Clube Sport Marítimo,70,72,1900000,6000,"CDM, CM",Right
244584,https://sofifa.com/player/244584/oleksiy-shevchenko/20/159586,O. Shevchenko,Oleksiy Shevchenko,27,1992-02-24,188,81,Ukraine,Shakhtar Donetsk,70,72,1500000,1000,GK,Right
191066,https://sofifa.com/player/191066/felix-kroos/20/159586,F. Kroos,Felix Kroos,28,1991-03-12,184,80,Germany,1. FC Union Berlin,70,71,1800000,19000,"CDM, CM",Right
193143,https://sofifa.com/player/193143/roderick-j-goncalves-miranda/20/159586,Roderick Miranda,Roderick J. Gonçalves Miranda,28,1991-03-30,192,89,Portugal,Wolverhampton Wanderers,70,71,1700000,35000,CB,Right
193226,https://sofifa.com/player/193226/benjamin-jeannot/20/159586,B. Jeannot,Benjamin Jeannot,27,1992-01-22,183,78,France,Dijon FCO,70,71,2100000,9000,"ST, RW",Right
193945,https://sofifa.com/player/193945/necip-uysal/20/159586,N. Uysal,Necip Uysal,28,1991-01-24,180,72,Turkey,Beşiktaş JK,70,71,1800000,29000,"CDM, CB, RB",Right
193961,https://sofifa.com/player/193961/renato-kelic/20/159586,R. Kelić,Renato Kelić,28,1991-03-31,192,84,Croatia,Universitatea Craiova,70,71,1700000,6000,CB,Right
195256,https://sofifa.com/player/195256/atila-turan/20/159586,A. Turan,Atila Turan,27,1992-04-10,176,79,Turkey,Kayserispor,70,71,1800000,8000,"LB, LM",Left
197480,https://sofifa.com/player/197480/idriss-saadi/20/159586,I. Saadi,Idriss Saadi,27,1992-02-08,180,85,Algeria,KSV Cercle Brugge,70,71,2100000,9000,ST,Right
197689,https://sofifa.com/player/197689/andrea-seculin/20/159586,A. Seculin,Andrea Seculin,28,1990-07-14,190,80,Italy,Chievo Verona,70,71,1500000,3000,GK,Right
197975,https://sofifa.com/player/197975/sam-morsy/20/159586,S. Morsy,Sam Morsy,27,1991-09-10,173,75,Egypt,Wigan Athletic,70,71,1800000,9000,"CDM, CM",Right
198145,https://sofifa.com/player/198145/sergio-araujo/20/159586,S. Araujo,Sergio Ezequiel Araújo,27,1992-01-28,180,80,Argentina,UD Las Palmas,70,71,2100000,7000,"ST, LM, CAM",Right
198904,https://sofifa.com/player/198904/grant-hanley/20/159586,G. Hanley,Grant Hanley,27,1991-11-20,187,81,Scotland,Norwich City,70,71,1800000,22000,CB,Right
198970,https://sofifa.com/player/198970/jonathan-mensah/20/159586,J. Mensah,Jonathan Mensah,28,1990-07-13,188,83,Ghana,Columbus Crew SC,70,71,1700000,5000,CB,Right
199191,https://sofifa.com/player/199191/dennis-appiah/20/159586,D. Appiah,Dennis Appiah,27,1992-06-09,179,68,France,FC Nantes,70,71,1800000,13000,"RB, RM",Right
199692,https://sofifa.com/player/199692/hiram-mier/20/159586,H. Mier,Hiram Ricardo Mier Alanis,29,1989-08-25,182,74,Mexico,Guadalajara,70,71,1700000,19000,"CB, RB",Right
199762,https://sofifa.com/player/199762/kamil-drygas/20/159586,K. Drygas,Kamil Drygas,27,1991-09-07,184,72,Poland,Pogoń Szczecin,70,71,2000000,4000,"CM, CDM",Left
199895,https://sofifa.com/player/199895/leo-lacroix/20/159586,L. Lacroix,Léo Lacroix,27,1992-02-27,197,92,Switzerland,AS Saint-Étienne,70,71,1800000,15000,CB,Right
200112,https://sofifa.com/player/200112/lorenzo-ebecilio/20/159586,L. Ebecilio,Lorenzo Leroy Ebecilio,27,1991-09-24,177,75,Netherlands,Júbilo Iwata,70,71,2000000,5000,"CAM, RM, LM",Right
200535,https://sofifa.com/player/200535/terry-antonis/20/159586,T. Antonis,Terry Antonis,25,1993-11-26,180,73,Australia,Suwon Samsung Bluewings,70,71,2100000,5000,"CM, CDM, CAM",Right
200770,https://sofifa.com/player/200770/fredrik-haugen/20/159586,F. Haugen,Fredrik Haugen,27,1992-06-13,182,76,Norway,SK Brann,70,71,2000000,4000,CM,Right
200841,https://sofifa.com/player/200841/carl-jenkinson/20/159586,C. Jenkinson,Carl Jenkinson,27,1992-02-08,185,77,England,Nottingham Forest,70,71,1800000,21000,RB,Right
200930,https://sofifa.com/player/200930/luca-tremolada/20/159586,L. Tremolada,Luca Tremolada,27,1991-11-25,186,78,Italy,Brescia,70,71,2000000,8000,"CAM, CM",Left
201528,https://sofifa.com/player/201528/young-gwon-kim/20/159586,Kim Young Gwon,김영권 金英权,29,1990-02-27,185,75,Korea Republic,Gamba Osaka,70,71,1700000,7000,CB,Left
201530,https://sofifa.com/player/201530/bruno-martella/20/159586,B. Martella,Bruno Martella,26,1992-08-14,184,78,Italy,Brescia,70,71,1800000,8000,"LB, LM",Left
201917,https://sofifa.com/player/201917/yacouba-sylla/20/159586,Y. Sylla,Yacouba Sylla,28,1990-11-29,184,80,Mali,CFR Cluj,70,71,1800000,7000,CDM,Right
202458,https://sofifa.com/player/202458/navarone-foor/20/159586,N. Foor,Navarone Foor,27,1992-02-04,170,61,Netherlands,Vitesse,70,71,2000000,11000,CM,Left
202827,https://sofifa.com/player/202827/cristian-battocchio/20/159586,C. Battocchio,Cristian Battocchio,27,1992-02-10,169,64,Italy,Stade Brestois 29,70,71,2000000,11000,"CM, LM",Right
203368,https://sofifa.com/player/203368/eirik-ulland-andersen/20/159586,E. Andersen,Eirik  Ulland Andersen,26,1992-09-21,181,73,Norway,Molde FK,70,71,2100000,5000,LM,Right
203423,https://sofifa.com/player/203423/lawrence-thomas/20/159586,L. Thomas,Lawrence  Thomas,27,1992-05-09,191,91,Australia,Melbourne Victory,70,71,1400000,4000,GK,Right
203749,https://sofifa.com/player/203749/sonny-bradley/20/159586,S. Bradley,Sonny Bradley,27,1991-09-13,196,90,England,Luton Town,70,71,1800000,9000,CB,Left
203853,https://sofifa.com/player/203853/maximilian-sax/20/159586,M. Sax,Maximilian Sax,26,1992-11-22,178,70,Austria,FK Austria Wien,70,71,2100000,10000,"RM, CAM, CF",Right
204062,https://sofifa.com/player/204062/darren-keet/20/159586,D. Keet,Darren Keet,29,1989-08-05,183,77,South Africa,South Africa,70,71,0,0,GK,Left
204153,https://sofifa.com/player/204153/yannick-stark/20/159586,Y. Stark,Yannick Stark,28,1990-10-28,185,81,Germany,SV Darmstadt 98,70,71,1800000,11000,"CDM, CM",Right
207805,https://sofifa.com/player/207805/loret-sadiku/20/159586,L. Sadiku,Loret Sadiku,27,1991-07-28,185,70,Kosovo,Kasimpaşa SK,70,71,1800000,8000,CDM,Right
209504,https://sofifa.com/player/209504/branimir-hrgota/20/159586,B. Hrgota,Branimir Hrgota,26,1993-01-12,185,76,Sweden,SpVgg Greuther Fürth,70,71,2100000,7000,"ST, CF",Left
210833,https://sofifa.com/player/210833/riccardo-improta/20/159586,R. Improta,Riccardo Improta,25,1993-12-19,179,73,Italy,Benevento,70,71,2100000,3000,"LM, LW, RW",Right
211499,https://sofifa.com/player/211499/hector-quinones/20/159586,H. Quiñones,Héctor Andrés Quiñónes Cortés,27,1992-03-17,178,70,Colombia,América de Cali,70,71,1800000,2000,"LB, LW",Left
212592,https://sofifa.com/player/212592/andrew-farrell/20/159586,A. Farrell,Andrew Farrell,27,1992-04-03,180,75,United States,New England Revolution,70,71,1800000,5000,"RB, CB",Right
213439,https://sofifa.com/player/213439/jonathan-osorio/20/159586,J. Osorio,Jonathan Osorio,27,1992-06-12,175,73,Canada,Toronto FC,70,71,2000000,5000,"CM, CAM, LM",Right
213570,https://sofifa.com/player/213570/stephen-odonnell/20/159586,S. O'Donnell,Stephen O'Donnell,27,1992-05-11,183,89,Scotland,Kilmarnock,70,71,1800000,4000,RB,Right
213711,https://sofifa.com/player/213711/aldo-rocha/20/159586,A. Rocha,Aldo Rocha,26,1992-11-06,167,68,Mexico,Monarcas Morelia,70,71,2100000,7000,"CM, CDM",Right
214135,https://sofifa.com/player/214135/julian-quinones/20/159586,J. Quiñones,Julián Alveiro Quiñónes García,29,1989-11-05,195,86,Colombia,Deportes Tolima,70,71,1700000,3000,CB,Right
214700,https://sofifa.com/player/214700/matias-navarrete/20/159586,M. Navarrete,Matías Cristóbal Navarrete Fuentes,27,1992-01-20,177,73,Chile,Unión La Calera,70,71,1800000,2000,"CB, RB",Right
214776,https://sofifa.com/player/214776/oscar-benitez/20/159586,O. Benítez,Óscar Benítez,26,1993-01-14,180,80,Argentina,Atlético de San Luis,70,71,2100000,8000,"RM, LM, ST",Right
214906,https://sofifa.com/player/214906/andrew-hughes/20/159586,A. Hughes,Andrew Hughes,27,1992-06-05,190,81,Wales,Preston North End,70,71,1800000,14000,LB,Left
214933,https://sofifa.com/player/214933/diego-rodriguez/20/159586,D. Rodríguez,Diego Rodríguez,30,1989-06-25,184,80,Argentina,Central Córdoba,70,71,1400000,5000,GK,Left
215215,https://sofifa.com/player/215215/fabricio-fontanini/20/159586,F. Fontanini,Fabricio Fontanini,29,1990-03-30,181,80,Argentina,Newell's Old Boys,70,71,1700000,10000,CB,Right
215374,https://sofifa.com/player/215374/scott-hogan/20/159586,S. Hogan,Scott Hogan,27,1992-04-13,180,64,Republic of Ireland,Stoke City,70,71,2100000,20000,ST,Right
219688,https://sofifa.com/player/219688/marcos-mauro-lopez/20/159586,M. López,Marcos Mauro López,28,1991-01-09,190,84,Argentina,Cádiz CF,70,71,1700000,6000,CB,Right
220087,https://sofifa.com/player/220087/fabricio-santos-de-jesus/20/159586,Fabrício Baiano,Fabrício Santos de Jesus,27,1992-06-13,177,72,Brazil,Clube Sport Marítimo,70,71,1800000,6000,"CDM, CM",Right
220348,https://sofifa.com/player/220348/isaac-carcelen-valencia/20/159586,Iza Carcelén,Isaac Carcelén Valencia,26,1993-04-23,174,70,Spain,Cádiz CF,70,71,2100000,6000,"RM, RB",Right
220829,https://sofifa.com/player/220829/ernesto-torregrossa/20/159586,E. Torregrossa,Ernesto Torregrossa,27,1992-06-28,184,80,Italy,Brescia,70,71,2100000,9000,ST,Left
221621,https://sofifa.com/player/221621/steve-birnbaum/20/159586,S. Birnbaum,Steven Birnbaum,28,1991-01-23,185,81,United States,DC United,70,71,1700000,5000,CB,Right
221791,https://sofifa.com/player/221791/rafal-kurzawa/20/159586,R. Kurzawa,Rafał Kurzawa,26,1993-01-29,182,73,Poland,Amiens SC,70,71,2100000,11000,"LM, LWB",Left
222153,https://sofifa.com/player/222153/cristian-buonaiuto/20/159586,C. Buonaiuto,Cristian Buonaiuto,26,1992-12-29,179,68,Italy,Perugia,70,71,2100000,3000,"LW, CAM, CM",Right
222224,https://sofifa.com/player/222224/paul-anton/20/159586,P. Anton,Paul Viorel Anton,28,1991-05-10,182,82,Romania,Romania,70,71,0,0,"CDM, CM",Right
222315,https://sofifa.com/player/222315/gabriel-esparza/20/159586,G. Esparza,Cristian Gabriel Esparza,26,1993-01-30,168,69,Argentina,Club Atlético Colón,70,71,2100000,8000,"LM, CAM",Left
228892,https://sofifa.com/player/228892/ignacio-rivero/20/159586,I. Rivero,Ignacio Rivero,27,1992-04-10,166,60,Uruguay,Club Tijuana,70,71,2000000,12000,"CM, RM, CDM",Right
229251,https://sofifa.com/player/229251/vasile-mogos/20/159586,V. Mogoș,Vasile Mogoș,26,1992-10-31,186,84,Romania,US Cremonese,70,71,1800000,2000,"RB, RM",Right
231098,https://sofifa.com/player/231098/charles-traore/20/159586,C. Traoré,Charles Traoré,27,1992-01-01,180,74,Mali,FC Nantes,70,71,1800000,13000,LB,Left
232859,https://sofifa.com/player/232859/kento-hashimoto/20/159586,K. Hashimoto,橋本 拳人,25,1993-08-16,182,74,Japan,FC Tokyo,70,71,2100000,6000,"CM, CDM",Right
233146,https://sofifa.com/player/233146/shintaro-kurumaya/20/159586,S. Kurumaya,車屋 紳太郎,27,1992-04-05,178,73,Japan,Kawasaki Frontale,70,71,1800000,5000,"LB, CB, RB",Left
234972,https://sofifa.com/player/234972/yannick-gomis/20/159586,Y. Gomis,Yannick Gomis,27,1992-02-03,180,76,Senegal,Racing Club de Lens,70,71,2100000,7000,"ST, RM",Right
235814,https://sofifa.com/player/235814/romario-benzar/20/159586,R. Benzar,Romario Benzar,27,1992-03-26,180,71,Romania,Lecce,70,71,1800000,9000,RB,Right
237546,https://sofifa.com/player/237546/jovan-stojanovic/20/159586,J. Stojanović,Jovan Stojanović,27,1992-04-21,188,80,Serbia,KV Kortrijk,70,71,2000000,9000,"CAM, LM, RM",Right
240057,https://sofifa.com/player/240057/cyril-mandouki/20/159586,C. Mandouki,Cyril Mandouki,27,1991-08-21,180,73,France,Paris FC,70,71,1800000,5000,"CDM, CM",Right
251127,https://sofifa.com/player/251127/fernando-torrent/20/159586,F. Torrent,Fernando Torrent,27,1991-10-02,179,72,Argentina,Arsenal de Sarandí,70,71,1800000,6000,"RB, RM",Right
251138,https://sofifa.com/player/251138/fabio-pereyra/20/159586,F. Pereyra,Fabio Pereyra,29,1990-01-31,186,82,Argentina,Arsenal de Sarandí,70,71,1700000,6000,CB,Right
251673,https://sofifa.com/player/251673/zivko-zivkovic/20/159586,Z. Zivkovic,Zivko Zivkovic,30,1989-04-14,194,87,Serbia,PAOK,70,71,1400000,1000,GK,Right
251706,https://sofifa.com/player/251706/angel-morenzo/20/159586,A. Morenzo,Ángel Morenzo,27,1991-10-29,167,62,Ecuador,Ecuador,70,71,0,0,"CAM, LM",Left
251708,https://sofifa.com/player/251708/luis-conderia/20/159586,L. Conderia,Luis Conderia,26,1992-07-18,189,84,Ecuador,Ecuador,70,71,0,0,ST,Right
251713,https://sofifa.com/player/251713/carlos-lendezo/20/159586,C. Lendezo,Carlos Lendezo,25,1993-08-10,170,69,Ecuador,Ecuador,70,71,0,0,"LM, RM",Right
18115,https://sofifa.com/player/18115/ruben-miguel-santos-fernandes/20/159586,Rúben Fernandes,Ruben Miguel  Marques dos Santos Fernandes,33,1986-05-06,185,78,Portugal,Gil Vicente FC,70,70,850000,6000,"CB, LB",Left
36111,https://sofifa.com/player/36111/kyle-beckerman/20/159586,K. Beckerman,Kyle Beckerman,37,1982-04-23,177,70,United States,Real Salt Lake,70,70,375000,3000,"CDM, CM",Right
45874,https://sofifa.com/player/45874/alexander-farnerud/20/159586,A. Farnerud,Alexander Farnerud,35,1984-05-01,182,73,Sweden,Helsingborgs IF,70,70,750000,2000,"CM, CDM",Left
52306,https://sofifa.com/player/52306/chris-brunt/20/159586,C. Brunt,Chris Brunt,34,1984-12-14,185,84,Northern Ireland,West Bromwich Albion,70,70,875000,23000,"CM, CDM",Left
54051,https://sofifa.com/player/54051/wayne-routledge/20/159586,W. Routledge,Wayne Routledge,34,1985-01-07,170,64,England,Swansea City,70,70,900000,16000,"RM, LM",Right
105318,https://sofifa.com/player/105318/jaime-valdes/20/159586,J. Valdés,Jaime Andrés Valdés Zapata,38,1981-01-11,175,74,Chile,Colo-Colo,70,70,575000,4000,CM,Right
106795,https://sofifa.com/player/106795/gianluca-pegolo/20/159586,G. Pegolo,Gianluca Pegolo,38,1981-03-25,183,76,Italy,Sassuolo,70,70,180000,12000,GK,Left
108061,https://sofifa.com/player/108061/reto-ziegler/20/159586,R. Ziegler,Reto Ziegler,33,1986-01-16,183,80,Switzerland,FC Dallas,70,70,850000,5000,"CB, LB",Left
109852,https://sofifa.com/player/109852/gareth-mcauley/20/159586,G. McAuley,Gareth McAuley,39,1979-12-05,191,89,Northern Ireland,Northern Ireland,70,70,0,0,CB,Right
113524,https://sofifa.com/player/113524/juan-francisco-martinez-modesto/20/159586,Nino,Juan Francisco Martínez Modesto,39,1980-06-10,169,68,Spain,Elche CF,70,70,525000,4000,"CF, ST",Right
120312,https://sofifa.com/player/120312/michael-dawson/20/159586,M. Dawson,Michael  Dawson,35,1983-11-18,188,76,England,Nottingham Forest,70,70,550000,15000,CB,Right
123603,https://sofifa.com/player/123603/hugo-campagnaro/20/159586,H. Campagnaro,Hugo Armando Campagnaro,39,1980-06-27,181,85,Argentina,Pescara,70,70,240000,2000,CB,Right
124388,https://sofifa.com/player/124388/ozgur-cek/20/159586,O. Çek,Özgür Çek,28,1991-01-03,173,70,Turkey,Kasimpaşa SK,70,70,1500000,8000,"LB, LM",Left
125397,https://sofifa.com/player/125397/hakan-arikan/20/159586,H. Arıkan,Hakan Arıkan,36,1982-08-17,192,93,Turkey,Kayserispor,70,70,300000,4000,GK,Right
125995,https://sofifa.com/player/125995/umut-bulut/20/159586,U. Bulut,Umut Bulut,36,1983-03-15,184,75,Turkey,Kayserispor,70,70,625000,7000,"ST, LM",Right
135537,https://sofifa.com/player/135537/gabriel-tamas/20/159586,G. Tamaș,Gabriel Sebastian Tamaş,35,1983-11-09,188,85,Romania,Astra Giurgiu,70,70,550000,4000,CB,Right
135742,https://sofifa.com/player/135742/alexis-ruano-delgado/20/159586,Alexis,Alexis Ruano Delgado,33,1985-08-04,182,75,Spain,Racing Santander,70,70,850000,5000,"CB, RB, LB",Right
137410,https://sofifa.com/player/137410/daniele-gastaldello/20/159586,D. Gastaldello,Daniele Gastaldello,36,1983-06-25,185,77,Italy,Brescia,70,70,350000,5000,CB,Right
138871,https://sofifa.com/player/138871/davide-moscardelli/20/159586,D. Moscardelli,Davide Moscardelli,39,1980-02-03,185,80,Italy,Pisa,70,70,525000,2000,"CF, ST",Left
143799,https://sofifa.com/player/143799/yalcin-ayhan/20/159586,Y. Ayhan,Yalçın Ayhan,37,1982-05-01,192,82,Turkey,MKE Ankaragücü,70,70,350000,8000,CB,Right
144160,https://sofifa.com/player/144160/tolgahan-acar/20/159586,T. Acar,Tolgahan Acar,33,1986-06-04,187,78,Turkey,Denizlispor,70,70,950000,10000,GK,Right
145117,https://sofifa.com/player/145117/albert-dorca-maso/20/159586,Dorca,Albert Dorca Masó,36,1982-12-23,183,76,Spain,AD Alcorcón,70,70,375000,4000,"CDM, CM",Left
146996,https://sofifa.com/player/146996/ruben-martinez-andrade/20/159586,Rubén,Rubén Iván Martínez Andrade,35,1984-06-22,188,79,Spain,CA Osasuna,70,70,475000,8000,GK,Right
148526,https://sofifa.com/player/148526/pawel-kieszek/20/159586,P. Kieszek,Paweł Kieszek,35,1984-04-16,187,82,Poland,Rio Ave FC,70,70,475000,3000,GK,Right
149224,https://sofifa.com/player/149224/emanuele-calaio/20/159586,E. Calaiò,Emanuele Calaiò,37,1982-01-08,179,75,Italy,US Salernitana 1919,70,70,625000,2000,ST,Left
149791,https://sofifa.com/player/149791/wes-hoolahan/20/159586,W. Hoolahan,Wes Hoolahan,37,1982-05-20,168,71,Republic of Ireland,Newcastle Jets,70,70,600000,2000,"CAM, RW, LW",Left
152536,https://sofifa.com/player/152536/bradley-johnson/20/159586,B. Johnson,Bradley Johnson,32,1987-04-28,178,68,England,Blackburn Rovers,70,70,1200000,12000,"CDM, CM",Left
155533,https://sofifa.com/player/155533/leon-clarke/20/159586,L. Clarke,Leon Clarke,34,1985-02-10,188,89,England,Sheffield United,70,70,925000,20000,ST,Right
155871,https://sofifa.com/player/155871/bartosz-bialkowski/20/159586,B. Białkowski,Bartosz Białkowski,31,1987-07-06,193,86,Poland,Millwall,70,70,1100000,7000,GK,Right
157479,https://sofifa.com/player/157479/pedro-lopez-munoz/20/159586,Pedro López,Pedro López Muñoz,35,1983-11-01,174,72,Spain,SD Huesca,70,70,500000,3000,RB,Right
158293,https://sofifa.com/player/158293/zhi-zheng/20/159586,Zheng Zhi,郑智,38,1980-08-20,181,75,China PR,Guangzhou Evergrande Taobao FC,70,70,375000,8000,CDM,Right
158309,https://sofifa.com/player/158309/lin-gao/20/159586,Gao Lin,郜林,33,1986-02-14,185,75,China PR,Guangzhou Evergrande Taobao FC,70,70,1100000,14000,"ST, LW, RW",Right
159080,https://sofifa.com/player/159080/craig-bryson/20/159586,C. Bryson,Craig Bryson,32,1986-11-06,170,68,Scotland,Aberdeen,70,70,1300000,5000,"CM, CDM",Right
161832,https://sofifa.com/player/161832/victor-manuel-casadesus-castano/20/159586,Casadesús,Víctor Manuel Casadesús Castaño,34,1985-02-28,180,79,Spain,AD Alcorcón,70,70,925000,7000,"ST, CAM",Right
162223,https://sofifa.com/player/162223/alexander-baumjohann/20/159586,A. Baumjohann,Alexander Baumjohann,32,1987-01-23,178,75,Germany,Sydney FC,70,70,1400000,6000,CAM,Right
163600,https://sofifa.com/player/163600/john-ruddy/20/159586,J. Ruddy,John Ruddy,32,1986-10-24,193,97,England,Wolverhampton Wanderers,70,70,1100000,27000,GK,Right
163619,https://sofifa.com/player/163619/jonny-hayes/20/159586,J. Hayes,Jonny Hayes,31,1987-07-09,173,73,Republic of Ireland,Celtic,70,70,1600000,27000,"LM, LB",Left
163625,https://sofifa.com/player/163625/grant-leadbitter/20/159586,G. Leadbitter,Grant Leadbitter,33,1986-01-07,178,79,England,Sunderland,70,70,875000,8000,"CDM, CM",Right
163824,https://sofifa.com/player/163824/ashley-williams/20/159586,A. Williams,Ashley Williams,34,1984-08-23,183,77,Wales,Wales,70,70,0,0,CB,Right
163828,https://sofifa.com/player/163828/adam-le-fondre/20/159586,A. Le Fondre,Adam Le Fondre,32,1986-12-02,175,73,England,Sydney FC,70,70,1400000,6000,ST,Right
164462,https://sofifa.com/player/164462/nedum-onuoha/20/159586,N. Onuoha,Chinedum Onuoha,32,1986-11-12,188,78,England,Real Salt Lake,70,70,1100000,5000,CB,Right
164470,https://sofifa.com/player/164470/carlos-pita-gonzalez/20/159586,Pita,Carlos Pita González,34,1984-12-08,187,81,Spain,CD Lugo,70,70,675000,5000,"CDM, CM, CB",Right
